entry	name	class	displayed	equipmentset	level	qualty	requiredlevel	stackable	maxdurability	inventorytype	sockettype	allowableclass	useable	sellprice	damage	defense	states	spellid	spellcategory	spellcooldown	bonding	maxsoket	scriptname	questid	baserepaired	overdue_type	overdue_args	overdue_transform	enchant_ext
13040030	地之髓	46	1400091	0	0	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13040031	地之髓	46	1400091	0	0	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13050000	紫金锥碎片	0	2400121	0	0	0	{0,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13050001	紫金锥碎片	0	2400121	0	0	0	{0,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13050010	凡品紫金锥	21	1400007	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13050011	凡品紫金锥	21	1400007	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13050020	中品紫金锥	21	1400008	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13050021	中品紫金锥	21	1400008	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13050030	上品紫金锥	21	1400009	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13050031	上品紫金锥	21	1400009	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13060010	宝石拆卸凿	45	1400016	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13060011	宝石拆卸凿	45	1400016	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13070010	藏神石碎片	0	1215401	0	40	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13070011	藏神石碎片	0	1215401	0	40	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13070020	凡品藏神石	101	5000001	0	40	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13070021	凡品藏神石	101	5000001	0	40	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13070030	中品藏神石	101	5000002	0	60	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13070031	中品藏神石	101	5000002	0	60	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13070040	上品藏神石	101	5000003	0	80	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13070041	上品藏神石	101	5000003	0	80	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13070050	王品藏神石	101	5000004	0	100	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13070051	王品藏神石	101	5000004	0	100	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13070060	仙品藏神石	101	5000004	0	100	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13070061	仙品藏神石	101	5000004	0	100	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13080010	凡品玄黄玉	42	1410064	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13080011	凡品玄黄玉	42	1410064	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13080020	中品玄黄玉	42	1420064	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13080021	中品玄黄玉	42	1420064	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13080030	上品玄黄玉	42	1430064	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13080031	上品玄黄玉	42	1430064	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13090010	星之砂碎片	0	2400122	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13090011	星之砂碎片	0	2400122	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110010	海蓝宝石	107	1215201	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110011	海蓝宝石	107	1215201	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110020	朱炎宝石	0	1215101	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110021	朱炎宝石	0	1215101	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110030	凡品金刚钻	42	1400075	0	0	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110031	凡品金刚钻	42	1400075	0	0	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110040	中品金刚钻	42	1400075	0	0	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110041	中品金刚钻	42	1400075	0	0	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110050	上品金刚钻	42	1400075	0	0	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110051	上品金刚钻	42	1400075	0	0	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110060	凡品太阳石	42	1400088	0	0	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110061	凡品太阳石	42	1400088	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110070	中品太阳石	42	1400088	0	0	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110071	中品太阳石	42	1400088	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110080	上品太阳石	42	1400088	0	0	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110081	上品太阳石	42	1400088	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110090	王品金刚钻	0	1400075	0	0	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110091	王品金刚钻	0	1400075	0	0	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110100	王品太阳石	0	1400088	0	0	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110101	王品太阳石	0	1400088	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110110	仙品金刚钻	0	1400075	0	0	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110111	仙品金刚钻	0	1400075	0	0	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13110120	仙品太阳石	0	1400088	0	0	4	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13110121	仙品太阳石	0	1400088	0	0	0	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13120010	仙宠天资提升咒	120	1400110	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13120011	仙宠天资提升咒	120	1400110	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13130010	仙宠天资保护咒	121	1400111	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13130011	仙宠天资保护咒	121	1400111	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13140010	仙宠天资幸运咒	123	1400112	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13140011	仙宠天资幸运咒	123	1400112	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13150010	黄芽丹	122	1400118	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13150011	黄芽丹	122	1400118	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13160010	凡品灵智丹	124	2440057	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13160011	凡品灵智丹	124	2440057	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13160020	中品灵智丹	125	2420057	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13160021	中品灵智丹	125	2420057	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13160030	上品灵智丹	126	2430057	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13160031	上品灵智丹	126	2430057	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13170010	绿色仙宠洗髓丹	127	1317001	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13170011	绿色仙宠洗髓丹	127	1317001	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13170020	蓝色仙宠洗髓丹	128	1317002	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13170021	蓝色仙宠洗髓丹	128	1317002	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13170030	紫色仙宠洗髓丹	129	1317003	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13170031	紫色仙宠洗髓丹	129	1317003	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13180040	孟婆汤	132	1400107	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13180041	孟婆汤	132	1400107	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13190010	化形金丹	133	1400225	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13190011	化形金丹	133	1400225	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13200010	天妖内丹	143	13200010	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13200011	天妖内丹	143	13200011	0	1	1	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13200020	寒玉髓	143	13200020	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13200021	寒玉髓	143	13200020	0	1	2	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13200030	仙人泪	143	13200030	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13200031	仙人泪	143	13200030	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13200040	妖磷石	144	13200040	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13200041	妖磷石	144	13200040	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13200050	墨灵玉	144	13200050	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13200051	墨灵玉	144	13200050	0	1	3	{1,100}	99	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13210010	法魂丹	0	13210010	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13210011	法魂丹	0	13210010	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13210020	法魂丹碎片	0	13210020	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13210021	法魂丹碎片	0	13210020	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13220010	法宝成长丹	0	13220010	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13220011	法宝成长丹	0	13220010	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13230010	法宝升阶丹	0	13230010	0	1	3	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13230011	法宝升阶丹	0	13230010	0	1	3	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13240010	法宝遗忘丹	0	13240010	0	1	3	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13240011	法宝遗忘丹	0	13240010	0	1	3	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13250010	法宝残片	0	2400129	0	1	1	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13250011	法宝残片	0	2400129	0	1	1	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13260010	法灵丹	0	13260010	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13260011	法灵丹	0	13260010	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
13260020	法灵丹碎片	0	13260020	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
13260021	法灵丹碎片	0	13260020	0	1	2	{1,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000000	宝石残片	0	2400123	0	0	0	{0,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000001	宝石残片	0	2400123	0	0	0	{0,100}	999	0	0	[]	0	0	0	{0,0,0}	{0,0,0}	[]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000110	1级力量灵石	15	1200010	0	1	0	{0,100}	999	0	0	101	0	0	10	{0,0,0}	{0,0,0}	[{strength_effect,9}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000111	1级力量灵石	15	1200010	0	1	0	{0,100}	999	0	0	101	0	0	10	{0,0,0}	{0,0,0}	[{strength_effect,9}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000120	2级力量灵石	15	1200010	0	2	0	{0,100}	999	0	0	102	0	0	20	{0,0,0}	{0,0,0}	[{strength_effect,18}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000121	2级力量灵石	15	1200010	0	2	0	{0,100}	999	0	0	102	0	0	20	{0,0,0}	{0,0,0}	[{strength_effect,18}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000130	3级力量灵石	15	1200010	0	3	1	{0,100}	999	0	0	103	0	0	30	{0,0,0}	{0,0,0}	[{strength_effect,29}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000131	3级力量灵石	15	1200010	0	3	1	{0,100}	999	0	0	103	0	0	30	{0,0,0}	{0,0,0}	[{strength_effect,29}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000140	4级力量灵石	15	1200010	0	4	1	{0,100}	999	0	0	104	0	0	40	{0,0,0}	{0,0,0}	[{strength_effect,44}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000141	4级力量灵石	15	1200010	0	4	1	{0,100}	999	0	0	104	0	0	40	{0,0,0}	{0,0,0}	[{strength_effect,44}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000150	5级力量灵石	15	1200010	0	5	2	{0,100}	999	0	0	105	0	0	50	{0,0,0}	{0,0,0}	[{strength_effect,62}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000151	5级力量灵石	15	1200010	0	5	2	{0,100}	999	0	0	105	0	0	50	{0,0,0}	{0,0,0}	[{strength_effect,62}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000160	6级力量灵石	15	1200010	0	6	2	{0,100}	999	0	0	106	0	0	60	{0,0,0}	{0,0,0}	[{strength_effect,87}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000161	6级力量灵石	15	1200010	0	6	2	{0,100}	999	0	0	106	0	0	60	{0,0,0}	{0,0,0}	[{strength_effect,87}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000170	7级力量灵石	15	1200010	0	7	3	{0,100}	999	0	0	107	0	0	70	{0,0,0}	{0,0,0}	[{strength_effect,124}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000171	7级力量灵石	15	1200010	0	7	3	{0,100}	999	0	0	107	0	0	70	{0,0,0}	{0,0,0}	[{strength_effect,124}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000180	8级力量灵石	15	1200010	0	8	3	{0,100}	999	0	0	108	0	0	80	{0,0,0}	{0,0,0}	[{strength_effect,164}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000181	8级力量灵石	15	1200010	0	8	3	{0,100}	999	0	0	108	0	0	80	{0,0,0}	{0,0,0}	[{strength_effect,164}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000210	1级敏捷灵石	15	1200020	0	1	0	{0,100}	999	0	0	201	0	0	10	{0,0,0}	{0,0,0}	[{agile_effect,9}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000211	1级敏捷灵石	15	1200020	0	1	0	{0,100}	999	0	0	201	0	0	10	{0,0,0}	{0,0,0}	[{agile_effect,9}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000220	2级敏捷灵石	15	1200020	0	2	0	{0,100}	999	0	0	202	0	0	20	{0,0,0}	{0,0,0}	[{agile_effect,18}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000221	2级敏捷灵石	15	1200020	0	2	0	{0,100}	999	0	0	202	0	0	20	{0,0,0}	{0,0,0}	[{agile_effect,18}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000230	3级敏捷灵石	15	1200020	0	3	1	{0,100}	999	0	0	203	0	0	30	{0,0,0}	{0,0,0}	[{agile_effect,29}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000231	3级敏捷灵石	15	1200020	0	3	1	{0,100}	999	0	0	203	0	0	30	{0,0,0}	{0,0,0}	[{agile_effect,29}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000240	4级敏捷灵石	15	1200020	0	4	1	{0,100}	999	0	0	204	0	0	40	{0,0,0}	{0,0,0}	[{agile_effect,44}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000241	4级敏捷灵石	15	1200020	0	4	1	{0,100}	999	0	0	204	0	0	40	{0,0,0}	{0,0,0}	[{agile_effect,44}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000250	5级敏捷灵石	15	1200020	0	5	2	{0,100}	999	0	0	205	0	0	50	{0,0,0}	{0,0,0}	[{agile_effect,62}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000251	5级敏捷灵石	15	1200020	0	5	2	{0,100}	999	0	0	205	0	0	50	{0,0,0}	{0,0,0}	[{agile_effect,62}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000260	6级敏捷灵石	15	1200020	0	6	2	{0,100}	999	0	0	206	0	0	60	{0,0,0}	{0,0,0}	[{agile_effect,87}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000261	6级敏捷灵石	15	1200020	0	6	2	{0,100}	999	0	0	206	0	0	60	{0,0,0}	{0,0,0}	[{agile_effect,87}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000270	7级敏捷灵石	15	1200020	0	7	3	{0,100}	999	0	0	207	0	0	70	{0,0,0}	{0,0,0}	[{agile_effect,124}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000271	7级敏捷灵石	15	1200020	0	7	3	{0,100}	999	0	0	207	0	0	70	{0,0,0}	{0,0,0}	[{agile_effect,124}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000280	8级敏捷灵石	15	1200020	0	8	3	{0,100}	999	0	0	208	0	0	80	{0,0,0}	{0,0,0}	[{agile_effect,164}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000281	8级敏捷灵石	15	1200020	0	8	3	{0,100}	999	0	0	208	0	0	80	{0,0,0}	{0,0,0}	[{agile_effect,164}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000310	1级智力灵石	15	1200030	0	1	0	{0,100}	999	0	0	301	0	0	10	{0,0,0}	{0,0,0}	[{intelligence_effect,9}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000311	1级智力灵石	15	1200030	0	1	0	{0,100}	999	0	0	301	0	0	10	{0,0,0}	{0,0,0}	[{intelligence_effect,9}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000320	2级智力灵石	15	1200030	0	2	0	{0,100}	999	0	0	302	0	0	20	{0,0,0}	{0,0,0}	[{intelligence_effect,18}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000321	2级智力灵石	15	1200030	0	2	0	{0,100}	999	0	0	302	0	0	20	{0,0,0}	{0,0,0}	[{intelligence_effect,18}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000330	3级智力灵石	15	1200030	0	3	1	{0,100}	999	0	0	303	0	0	30	{0,0,0}	{0,0,0}	[{intelligence_effect,29}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
14000331	3级智力灵石	15	1200030	0	3	1	{0,100}	999	0	0	303	0	0	30	{0,0,0}	{0,0,0}	[{intelligence_effect,29}]	0	0	0	2	0	0	0	0	0	[]	[]	[]
14000340	4级智力灵石	15	1200030	0	4	1	{0,100}	999	0	0	304	0	0	40	{0,0,0}	{0,0,0}	[{intelligence_effect,44}]	0	0	0	0	0	0	0	0	0	[]	[]	[]
