id	name	level	npcflags	hpmax	mpmax	attacktype	power	commoncool	immunes	hitrate	dodge	criticalrate	criticaldestroyrate	toughness	debuff_resist	walkspeed	runspeed	exp	min_money	max_money	skills	skillrates	defense	hatredratio	alert_radius	bounding_radius	script_hatred	script_skill	displayid	walkdelaytime	faction	death_share	script_baseattr
1140004	土匪	59	2	4098	100	3	351	1500	{50,50,-50}	1182	287	50	767	272	{0,0,0,0,0}	4	8	177	0	0	[{560000001,1}]	0	{0,0,0}	1	0	20	1	[]	410000060	4000	2	1	[]
1140005	统领	60	2	28994	100	3	366	1500	{50,50,-50}	1208	313	50	791	296	{0,0,0,0,0}	4	8	180	0	0	[{560000001,1}]	0	{0,0,0}	1	0	20	1	[]	410000062	4000	2	1	[]
1140010	骷髅鬼兵（精英）	60	2	127306	0	3	900	1500	{0,0,0}	1259	374	381	831	346	{0,0,0,0,0}	4	7	1140	0	0	[{560000001,1}]	0	{0,0,0}	1	8	20	3	[]	410000072	4000	2	0	[]
1150001	迷魂妖姬	61	2	4511	100	3	422	1500	{50,50,-50}	1213	318	50	796	301	{0,0,0,0,0}	4	8	183	0	0	[{560000001,1}]	0	{0,0,0}	1	0	20	1	[]	410000047	4000	2	1	[]
1150002	妖瞳鬼火	62	2	4772	100	3	447	1500	{50,50,-50}	1237	342	50	819	324	{0,0,0,0,0}	4	8	186	0	0	[{560000001,1}]	0	{0,0,0}	1	0	20	1	[]	410000045	4000	2	1	[]
1150003	骷髅鬼兵	63	2	5030	100	3	472	1500	{50,50,-50}	1242	347	50	824	329	{0,0,0,0,0}	4	8	189	0	0	[{560000001,1}]	0	{0,0,0}	1	0	20	1	[]	410000074	4000	2	1	[]
1200101	傀儡·狼	10	2	152	100	3	38	1500	{50,50,-50}	900	0	50	500	0	{0,0,0,0,0}	4	8	0	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	2	[]	410000042	4000	2	0	jyt_monster_baseattr_template
1200102	傀儡·虎	48	2	2487	100	3	80	1500	{50,50,-50}	1047	152	189	639	144	{0,0,0,0,0}	4	8	0	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	2	[]	410000064	4000	2	0	jyt_monster_baseattr_template
1200103	傀儡·兽	39	2	1939	100	3	164	1500	{50,50,-50}	100	10	13	58	0	{0,0,0,0,0}	4	8	0	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	2	[]	410000011	4000	2	0	jyt_monster_baseattr_template
1200104	傀儡·蜂	38	2	7964	100	2	157	1500	{50,50,-50}	98	8	12	57	9	{0,0,0,0,0}	4	8	0	0	0	[{560000001,1}]	0	{0,0,0}	1	20	40	2	[]	410000025	4000	2	0	jyt_monster_baseattr_template
1200105	龙之幻象	52	2	114192	100	3	200	1500	{50,50,-50}	130	25	70	65	25	{0,0,0,0,0}	4	8	0	0	0	[{560000001,1}]	1	{0,0,0}	1	50	50	3	[]	410000050	4000	2	0	jyt_boss_baseattr_template
1700101	寒风冰魔	40	2	5270	0	3	161	1500	{0,0,0}	918	19	66	516	16	{0,0,0,0,0}	4	7	160	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000017	4000	4	0	[]
1700102	凛冰妖猿（BOSS）	43	2	61967	100	3	512	1500	{0,0,0}	989	92	129	579	82	{0,0,0,0,0}	4	7	1290	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	412000008	4000	4	0	[]
1700103	攻击魔晶	40	2	909	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,1}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700104	防御魔晶	40	2	909	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,1}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700105	爆炸魔晶	40	2	909	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,1}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700108	爆炸天符	40	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,1}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700109	攻击天符	40	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,1}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700110	防御天符	40	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,1}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700201	冰魄魔蝎	41	2	6209	0	2	172	1500	{0,0,0}	924	25	71	521	22	{0,0,0,0,0}	4	7	185	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	111100001	4000	4	0	[]
1700202	黑冰蝎王（BOSS）	45	2	15675	100	2	422	1500	{0,0,0}	1043	149	180	630	135	{0,0,0,0,0}	4	7	270	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000018	4000	4	0	[]
1700203	攻击魔晶	41	2	1137	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,2}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700204	防御魔晶	41	2	1137	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,2}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700205	爆炸魔晶	41	2	1137	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,2}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700208	爆炸天符	41	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,2}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700209	攻击天符	41	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,2}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700210	防御天符	41	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,2}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700301	霜雪魔狼	42	2	6784	0	1	199	1500	{0,0,0}	930	30	76	526	27	{0,0,0,0,0}	4	7	189	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000040	4000	4	0	[]
1700302	天狼（BOSS）	43	2	61967	0	3	512	1500	{0,0,0}	989	92	129	579	82	{0,0,0,0,0}	4	7	1290	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	412000008	4000	4	0	[]
1700303	攻击魔晶	42	2	1426	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,3}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700304	防御魔晶	42	2	1426	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,3}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700305	爆炸魔晶	42	2	1426	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,3}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700308	爆炸天符	42	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,3}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700309	攻击天符	42	1	100000	0	1	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,3}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700310	防御天符	42	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,3}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700401	罂之花	44	2	10998	0	3	324	1500	{0,0,0}	1004	108	144	594	98	{0,0,0,0,0}	4	7	220	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000025	4000	4	0	[]
1700402	冰罂魔（BOSS）	47	2	166054	100	3	879	1500	{0,0,0}	1103	211	234	684	192	{0,0,0,0,0}	4	7	2538	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	412000053	4000	4	0	[]
1700403	攻击魔晶	44	2	1960	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,4}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700404	防御魔晶	44	2	1960	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,4}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700405	爆炸魔晶	44	2	1960	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,4}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700408	爆炸天符	43	1	100000	0	1	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,4}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700409	攻击天符	43	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,4}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700410	防御天符	43	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,4}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700501	花妖	45	2	15675	0	2	422	1500	{0,0,0}	1043	149	180	630	135	{0,0,0,0,0}	4	7	270	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000018	4000	4	0	[]
1700502	狐大仙（BOSS）	48	2	30116	100	2	725	1500	{0,0,0}	1125	235	256	738	215	{0,0,0,0,0}	4	7	432	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000052	4000	4	0	[]
1700503	攻击魔晶	45	2	2285	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,5}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700504	防御魔晶	45	2	2285	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,5}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700505	爆炸魔晶	45	2	2285	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,5}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700508	爆炸天符	44	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,5}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700509	攻击天符	44	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,5}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700510	防御天符	44	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,5}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700601	幽魂怪	46	2	18291	0	1	519	1500	{0,0,0}	1089	196	222	672	179	{0,0,0,0,0}	4	7	276	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	411000052	4000	4	0	[]
1700602	幽冥（BOSS）	47	2	166054	0	3	879	1500	{0,0,0}	1103	211	234	684	192	{0,0,0,0,0}	4	7	2538	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	412000053	4000	4	0	[]
1700603	攻击魔晶	46	2	2594	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,6}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700604	防御魔晶	46	2	2594	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,6}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700605	爆炸魔晶	46	2	2594	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,6}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700608	爆炸天符	45	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,6}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700609	攻击天符	45	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,6}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700610	防御天符	45	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,6}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700701	黑水妖	48	2	30116	0	2	725	1500	{0,0,0}	1125	235	256	706	215	{0,0,0,0,0}	4	7	432	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000052	4000	4	0	[]
1700702	寒冰鼍（BOSS）	49	2	30116	100	3	867	1500	{0,0,0}	1191	302	278	792	238	{0,0,0,0,0}	4	7	3305	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000015	4000	4	0	[]
1700703	攻击魔晶	48	2	3251	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,7}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700704	防御魔晶	48	2	3251	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,7}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700705	爆炸魔晶	48	2	3251	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,7}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700708	爆炸天符	46	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,7}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700709	攻击天符	46	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,7}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700710	防御天符	46	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,7}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700801	蛇魅	49	2	25351	0	1	760	1500	{0,0,0}	1139	249	268	718	228	{0,0,0,0,0}	4	7	353	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000028	4000	4	0	[]
1700802	美女蛇（BOSS）	50	2	30116	100	1	992	1500	{0,0,0}	1257	340	300	766	261	{0,0,0,0,0}	4	7	3305	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000015	4000	4	0	[]
1700803	攻击魔晶	49	2	3520	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,8}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700804	防御魔晶	49	2	3520	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,8}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700805	爆炸魔晶	49	2	3520	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,8}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700808	爆炸天符	47	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,8}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700809	攻击天符	47	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,8}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700810	防御天符	47	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,8}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1700901	罗刹	50	2	26929	0	3	809	1500	{0,0,0}	1163	274	290	740	251	{0,0,0,0,0}	4	7	360	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000014	4000	4	0	[]
1700902	玉罗刹（BOSS）	51	2	262150	0	2	1257	1500	{0,0,0}	1191	302	316	766	278	{0,0,0,0,0}	4	7	3305	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000015	4000	4	0	[]
1700903	攻击魔晶	50	2	3909	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,9}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1700904	防御魔晶	50	2	3909	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,9}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1700905	爆炸魔晶	50	2	3909	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,9}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1700908	爆炸天符	48	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,9}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1700909	攻击天符	48	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,9}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1700910	防御天符	48	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,9}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701001	狐狸精	52	2	44885	0	1	941	1500	{0,0,0}	1214	326	338	788	301	{0,0,0,0,0}	4	7	546	0	0	[{560000001,1}]	0	{0,0,0}	1	12	120	2	[]	410000016	4000	4	0	[]
1701002	九尾（BOSS）	51	2	30116	100	1	1027	1500	{0,0,0}	1323	325	322	800	284	{0,0,0,0,0}	4	7	3305	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000015	4000	4	0	[]
1701003	攻击魔晶	52	2	4888	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,10}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701004	防御魔晶	52	2	4888	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,10}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701005	爆炸魔晶	52	2	4888	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,10}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701008	爆炸天符	49	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,10}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701009	攻击天符	49	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,10}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701010	防御天符	49	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,10}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701101	花奴	53	2	37485	0	3	979	1500	{0,0,0}	1227	341	350	800	314	{0,0,0,0,0}	4	7	445	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000047	4000	4	0	[]
1701102	腐心花妖（BOSS）	52	2	30116	100	1	1189	1500	{0,0,0}	1389	331	344	854	307	{0,0,0,0,0}	4	7	3305	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000015	4000	4	0	[]
1701103	攻击魔晶	53	2	5216	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,11}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701104	防御魔晶	53	2	5216	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,11}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701105	爆炸魔晶	53	2	5216	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,11}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701108	爆炸天符	50	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,11}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701109	攻击天符	50	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,11}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701110	防御天符	50	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,11}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701201	夜叉	54	2	39899	0	2	1057	1500	{0,0,0}	1266	381	388	838	353	{0,0,0,0,0}	4	7	454	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000048	4000	4	0	[]
1701202	夜叉魔君（BOSS）	55	2	370442	0	1	1532	1500	{0,0,0}	1279	396	399	849	365	{0,0,0,0,0}	4	7	4158	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	411000048	4000	4	0	[]
1701203	攻击魔晶	54	2	5967	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,12}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701204	防御魔晶	54	2	5967	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,12}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701205	爆炸魔晶	54	2	5967	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,12}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701208	爆炸天符	51	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,12}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701209	攻击天符	51	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,12}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701210	防御天符	51	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,12}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701301	蛤蟆精	56	2	53704	0	3	1131	1500	{0,0,0}	1305	421	424	874	391	{0,0,0,0,0}	4	7	588	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	540000010	4000	4	0	[]
1701302	毒蟾妖	57	2	66331	0	2	1280	1500	{0,0,0}	1319	1689	436	886	403	{0,0,0,0,0}	4	7	718	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000037	4000	4	0	[]
1701303	攻击魔晶	56	2	6790	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,13}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
1701304	防御魔晶	56	2	6790	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000002,13}]	0	{0,0,0}	1	8	40	1	[]	450000103	4000	4	0	[]
1701305	爆炸魔晶	56	2	6790	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000003,13}]	0	{0,0,0}	1	8	40	1	[]	450000102	4000	4	0	[]
1701308	爆炸天符	52	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000003,13}]	1	{0,0,0}	0	8	15	1	npc_auto_skill	450000102	4000	5	0	[]
1701309	攻击天符	52	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000001,13}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000104	4000	3	0	[]
1701310	防御天符	52	1	100000	0	3	1	1500	{0,0,0}	10000	0	0	0	0	{0,0,0,0,0}	0	0	0	0	0	[{770000002,13}]	1	{0,0,0}	1	8	15	1	npc_auto_skill	450000103	4000	3	0	[]
1701311	金蟾子（BOSS）	53	2	30116	100	3	1236	1500	{0,0,0}	1455	436	366	908	330	{0,0,0,0,0}	4	7	3305	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	3	[]	410000015	4000	4	0	[]
1701401	树妖	58	2	57565	0	1	1329	1500	{0,0,0}	1342	461	459	909	428	{0,0,0,0,0}	4	7	609	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	411100008	4000	4	0	[]
1701402	木魃	59	2	71005	0	3	1236	1500	{0,0,0}	1356	476	1463	921	440	{0,0,0,0,0}	4	7	743	0	0	[{560000001,1}]	0	{0,0,0}	1	12	80	2	[]	410000036	4000	4	0	[]
1701403	攻击魔晶	58	2	7614	0	3	0	1500	{0,0,0}	989	93	127	577	81	{0,0,0,0,0}	4	8	0	0	0	[{770000001,14}]	0	{0,0,0}	1	8	40	1	[]	450000104	4000	4	0	[]
