id	isactivity	level	limittime	required	prevquestid	nextquestid	rewrules	rewitem	choiceitemid	rewxp	reworreqmoney	reqmob	reqmobitem	objectivemsg	objectivetext	acc_script	on_acc_script	com_script	on_com_script	direct_com_disable
110030009	30	39	0	{0,39,46}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,400}]	[{1070001,100}]	[]	[]	[前往{妙玉山,1070001}击杀100名(飞云豹,1070001)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110030010	30	39	0	{0,39,46}	[]	{[],[],[]}	[]	[{19000691,1}]	[]	3840	[{1,400}]	[{1070002,100}]	[]	[]	[前往{妙玉山,1070002}击杀100名(雪域妖狼,1070002)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031001	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1070006,100}]	[]	[]	[前往{妙玉山,1070006}击杀100名(狂虎,1070006)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031002	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1070007,100}]	[]	[]	[前往{妙玉山,1070007}击杀100名(嗜血老虎,1070007)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031003	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1070005,100}]	[]	[]	[前往{妙玉山,1070005}击杀100名(恶鬼枭,1070005)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031004	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1130001,100}]	[]	[]	[前往{盘龙涧,1130001}击杀100名(离火教众,1130001)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031005	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1130002,100}]	[]	[]	[前往{盘龙涧,1130002}击杀100名(媚灵狐,1130002)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031006	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1130003,100}]	[]	[]	[前往{盘龙涧,1130003}击杀100名(孤魂,1130003)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031007	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1130004,100}]	[]	[]	[前往{盘龙涧,1130004}击杀100名(野鬼,1130004)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031008	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1130005,100}]	[]	[]	[前往{盘龙涧,1130005}击杀100名(摄魂妖,1130005)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031009	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1130001,100}]	[]	[]	[前往{盘龙涧,1130001}击杀100名(离火教众,1130001)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110031010	31	47	0	{0,47,56}	[]	{[],[],[]}	[]	[{19000691,1}]	[]	3840	[{1,600}]	[{1070005,100}]	[]	[]	[前往{妙玉山,1070005}击杀100名(恶鬼枭,1070005)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032001	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1130004,100}]	[]	[]	[前往{盘龙涧,1130004}击杀100名(野鬼,1130004)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032002	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1130005,100}]	[]	[]	[前往{盘龙涧,1130005}击杀100名(摄魂妖,1130005)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032003	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1140001,100}]	[]	[]	[前往{星陨峰,1140001}击杀100名(贼兵,1140001)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032004	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1140002,100}]	[]	[]	[前往{星陨峰,1140002}击杀100名(刺客,1140002)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032005	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1140003,100}]	[]	[]	[前往{星陨峰,1140003}击杀100名(叛军,1140003)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032006	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,600}]	[{1140004,100}]	[]	[]	[前往{星陨峰,1140004}击杀100名(土匪,1140004)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032007	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1140002,100}]	[]	[]	[前往{星陨峰,1140002}击杀100名(刺客,1140002)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032008	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1140003,100}]	[]	[]	[前往{星陨峰,1140003}击杀100名(叛军,1140003)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032009	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[]	[]	3840	[{1,800}]	[{1140004,100}]	[]	[]	[前往{星陨峰,1140004}击杀100名(土匪,1140004)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110032010	32	57	0	{0,57,66}	[]	{[],[],[]}	[]	[{19000691,1}]	[]	3840	[{1,800}]	[{1140001,100}]	[]	[]	[前往{星陨峰,1140001}击杀100名(贼兵,1140001)@1，回复(大将军·有熊霸,2030028)]	[]	[]	[]	[]	5
110040001	40	40	0	{0,40,100}	[]	{[],[],[]}	[]	[]	[]	0	[]	[]	[]	[]	[在(镖王·钱通神,2030021)接取镖车，押运到天炎山的{镖师·陆洋,2140001}处]	[]	[]	quest_treasure_transport	[]	0
110041001	41	40	3600000	{0,40,100}	[]	{[],[],[]}	[]	[]	[]	0	[]	[]	[]	[{dragon_fight_end,eq,1}]	[加入{右将军,2030025}或{左将军,2030027}，回复(城主有熊泰,2030026)]	[]	[]	quest_dragon_fight	quest_dragon_fight	0
110050001	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100001,10}]	[]	[]	[前往{夜祸林,1100001}击杀10名(流氓,1100001)@1，]	[]	[]	[]	[]	2
110050002	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100002,10}]	[]	[]	[前往{夜祸林,1100002}击杀10只(野狗,1100002)@1，]	[]	[]	[]	[]	2
110050003	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{3100001,3}]	[]	[]	[前往{夜祸林,3100001}采集3株(幽冥草,3100001)@1，]	[]	[]	[]	[]	2
110050004	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100003,10}]	[]	[]	[前往{夜祸林,1100003}击杀10名(地痞,1100003)@1，]	[]	[]	[]	[]	2
110050005	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100005,10}]	[]	[]	[前往{夜祸林,1100005}击杀10名(地痞头领,1100005)@1，]	[]	[]	[]	[]	2
110050006	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{3020001,3}]	[]	[]	[前往{落阳道,3020001}采集3株(西域奇花,3020001)@1，]	[]	[]	[]	[]	2
110050007	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050001,10}]	[]	[]	[前往{飞虎岭,1050001}击杀10名(雪狼,1050001)@1，]	[]	[]	[]	[]	2
110050008	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050002,10}]	[]	[]	[前往{飞虎岭,1050002}击杀10名(猛虎,1050002)@1，]	[]	[]	[]	[]	2
110050009	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050004,10}]	[]	[]	[前往{飞虎岭,1050004}击杀10名(黑豹,1050004)@1，]	[]	[]	[]	[]	2
110050010	50	36	0	{0,36,37}	[]	{[],[],[]}	[]	[{10034001,1}]	[]	1200	[{1,150}]	[{1050007,10}]	[]	[]	[前往{飞虎岭,1050007}击杀10名(媚妖,1050007)@1，]	[]	[]	[]	[]	2
110051001	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100001,10}]	[]	[]	[前往{夜祸林,1100001}击杀10名(流氓,1100001)@1，]	[]	[]	[]	[]	2
110051002	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100002,10}]	[]	[]	[前往{夜祸林,1100002}击杀10只(野狗,1100002)@1，]	[]	[]	[]	[]	2
110051003	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{3100001,3}]	[]	[]	[前往{夜祸林,3100001}采集3株(幽冥草,3100001)@1，]	[]	[]	[]	[]	2
110051004	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100003,10}]	[]	[]	[前往{夜祸林,1100003}击杀10名(地痞,1100003)@1，]	[]	[]	[]	[]	2
110051005	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1100005,10}]	[]	[]	[前往{夜祸林,1100005}击杀10名(地痞头领,1100005)@1，]	[]	[]	[]	[]	2
110051006	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{3020001,3}]	[]	[]	[前往{落阳道,3020001}采集3株(西域奇花,3020001)@1，]	[]	[]	[]	[]	2
110051007	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050001,10}]	[]	[]	[前往{飞虎岭,1050001}击杀10名(雪狼,1050001)@1，]	[]	[]	[]	[]	2
110051008	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050002,10}]	[]	[]	[前往{飞虎岭,1050002}击杀10名(猛虎,1050002)@1，]	[]	[]	[]	[]	2
110051009	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050004,10}]	[]	[]	[前往{飞虎岭,1050004}击杀10名(黑豹,1050004)@1，]	[]	[]	[]	[]	2
110051010	51	38	0	{0,38,39}	[]	{[],[],[]}	[]	[{10034001,1}]	[]	1200	[{1,150}]	[{1050007,10}]	[]	[]	[前往{飞虎岭,1050007}击杀10名(媚妖,1050007)@1，]	[]	[]	[]	[]	2
110052001	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050001,10}]	[]	[]	[前往{飞虎岭,1050001}击杀10名(雪狼,1050001)@1，]	[]	[]	[]	[]	2
110052002	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050002,10}]	[]	[]	[前往{飞虎岭,1050002}击杀10名(猛虎,1050002)@1，]	[]	[]	[]	[]	2
110052003	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{3100001,3}]	[]	[]	[前往{夜祸林,3100001}采集3株(幽冥草,3100001)@1，]	[]	[]	[]	[]	2
110052004	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050008,10}]	[]	[]	[前往{飞虎岭,1050008}击杀10名(夜魈,1050008)@1，]	[]	[]	[]	[]	2
110052005	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050003,10}]	[]	[]	[前往{飞虎岭,1050003}击杀10名(云豹,1050003)@1，]	[]	[]	[]	[]	2
110052006	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{3020001,3}]	[]	[]	[前往{落阳道,3020001}采集3株(西域奇花,3020001)@1，]	[]	[]	[]	[]	2
110052007	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050004,10}]	[]	[]	[前往{飞虎岭,1050004}击杀10名(黑豹,1050004)@1，]	[]	[]	[]	[]	2
110052008	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050006,10}]	[]	[]	[前往{飞虎岭,1050006}击杀10名(僵尸,1050006)@1，]	[]	[]	[]	[]	2
110052009	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,150}]	[{1050001,10}]	[]	[]	[前往{飞虎岭,1050001}击杀10名(雪狼,1050001)@1，]	[]	[]	[]	[]	2
110052010	52	40	0	{0,40,49}	[]	{[],[],[]}	[]	[{10034001,1}]	[]	1200	[{1,150}]	[{1050007,10}]	[]	[]	[前往{飞虎岭,1050007}击杀10名(媚妖,1050007)@1，]	[]	[]	[]	[]	2
110053001	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{1070001,10}]	[]	[]	[前往{妙玉山,1070001}击杀10只(飞云豹,1070001)@1，]	[]	[]	[]	[]	2
110053002	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{1070002,10}]	[]	[]	[前往{妙玉山,1070002}击杀10只(雪域妖狼,1070002)@1，]	[]	[]	[]	[]	2
110053003	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{3100001,3}]	[]	[]	[前往{夜祸林,3100001}采集3株(幽冥草,3100001)@1，]	[]	[]	[]	[]	2
110053004	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{1070003,10}]	[]	[]	[前往{妙玉山,1070003}击杀10只(朱厌,1070003)@1，]	[]	[]	[]	[]	2
110053005	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{1070004,10}]	[]	[]	[前往{妙玉山,1070004}击杀10只(猪妖,1070004)@1，]	[]	[]	[]	[]	2
110053006	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{3020001,3}]	[]	[]	[前往{落阳道,3020001}采集3株(西域奇花,3020001)@1，]	[]	[]	[]	[]	2
110053007	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{1070006,10}]	[]	[]	[前往{妙玉山,1070006}击杀10只(狂虎,1070006)@1，]	[]	[]	[]	[]	2
110053008	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{1070007,10}]	[]	[]	[前往{妙玉山,1070007}击杀10只(嗜血猛虎,1070007)@1，]	[]	[]	[]	[]	2
110053009	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,200}]	[{1070001,10}]	[]	[]	[前往{妙玉山,1070001}击杀10只(飞云豹,1070001)@1，]	[]	[]	[]	[]	2
110053010	53	50	0	{0,50,59}	[]	{[],[],[]}	[]	[{10034001,1}]	[]	1200	[{1,200}]	[{1130001,10}]	[]	[]	[前往{盘龙涧,1130001}击杀10名(离火教众,1130001)@1，]	[]	[]	[]	[]	2
110054001	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{1130001,10}]	[]	[]	[前往{盘龙涧,1130001}击杀10名(离火教众,1130001)@1，]	[]	[]	[]	[]	2
110054002	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{1130002,10}]	[]	[]	[前往{盘龙涧,1130002}击杀10名(媚灵狐,1130002)@1，]	[]	[]	[]	[]	2
110054003	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{3100001,3}]	[]	[]	[前往{夜祸林,3100001}采集3株(幽冥草,3100001)@1，]	[]	[]	[]	[]	2
110054004	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{1130003,10}]	[]	[]	[前往{盘龙涧,1130003}击杀10名(孤魂,1130003)@1，]	[]	[]	[]	[]	2
110054005	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{1130004,10}]	[]	[]	[前往{盘龙涧,1130004}击杀10名(野鬼,1130004)@1，]	[]	[]	[]	[]	2
110054006	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{3020001,3}]	[]	[]	[前往{落阳道,3020001}采集3株(西域奇花,3020001)@1，]	[]	[]	[]	[]	2
110054007	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{1130005,10}]	[]	[]	[前往{盘龙涧,1130005}击杀10名(摄魂妖,1130005)@1，]	[]	[]	[]	[]	2
110054008	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{1140001,10}]	[]	[]	[前往{天炎山,1140001}击杀10名(贼兵,1140001)@1，]	[]	[]	[]	[]	2
110054009	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[]	[]	1200	[{1,250}]	[{1130001,10}]	[]	[]	[前往{盘龙涧,1130001}击杀10名(离火教众,1130001)@1，]	[]	[]	[]	[]	2
110054010	54	60	0	{0,60,69}	[]	{[],[],[]}	[]	[{10034001,1}]	[]	1200	[{1,250}]	[{1150001,10}]	[]	[]	[前往{南天门,1150001}击杀10名(迷魂妖姬,1150001)@1，]	[]	[]	[]	[]	2
110060001	60	31	0	{0,31,51}	[]	{[],[],[]}	[]	[]	[]	4500	[{1,0}]	[]	[]	[{{obt_item,[19030011,19030010]},add_to,1}]	[收集(妖磷石,19030010),回复(古董商·华阳,2030008)]	[]	[]	quest_buy_itemlist	quest_buy_itemlist	0
110061001	61	52	0	{0,52,71}	[]	{[],[],[]}	[]	[]	[]	4500	[{1,0}]	[]	[]	[{{obt_item,[19030011,19030010]},add_to,2}]	[收集(妖磷石,19030010),回复(古董商·华阳,2030008)]	[]	[]	quest_buy_itemlist	quest_buy_itemlist	0
110071001	71	35	0	{0,35,39}	[]	{[],[],[]}	[]	[{19000711,1}]	[]	9000	[{1,300}]	[{1032004,1}]	[]	[]	[进入{通灵道,2030012}击杀(范无救,2030012)@1，回复(灵珠子,2030012)]	[]	[]	[]	[]	0
110072001	72	40	0	{0,40,44}	[]	{[],[],[]}	[]	[{19000711,1}]	[]	9000	[{1,400}]	[{1032008,1}]	[]	[]	[进入{通灵道,2030012}击杀(谢必安,2030012)@1，回复(灵珠子,2030012)]	[]	[]	[]	[]	0
110073001	73	45	0	{0,45,49}	[]	{[],[],[]}	[]	[{19000711,1}]	[]	9000	[{1,500}]	[{1032012,1}]	[]	[]	[进入{通灵道,2030012}击杀(牛头,2030012)@1，回复(灵珠子,2030012)]	[]	[]	[]	[]	0
110074001	74	50	0	{0,50,54}	[]	{[],[],[]}	[]	[{19000711,1}]	[]	9000	[{1,600}]	[{1032016,1}]	[]	[]	[进入{通灵道,2030012}击杀(马面,2030012)@1，回复(灵珠子,2030012)]	[]	[]	[]	[]	0
110075001	75	55	0	{0,55,59}	[]	{[],[],[]}	[]	[{19000711,1}]	[]	9000	[{1,700}]	[{1032020,1}]	[]	[]	[进入{通灵道,2030012}击杀(欲乐妖姬,2030012)@1，回复(灵珠子,2030012)]	[]	[]	[]	[]	0
110076001	76	60	0	{0,60,64}	[]	{[],[],[]}	[]	[{19000711,1}]	[]	9000	[{1,800}]	[{1032024,1}]	[]	[]	[进入{通灵道,2030012}击杀(修罗,2030012)@1，回复(灵珠子,2030012)]	[]	[]	[]	[]	0
110077001	77	65	0	{0,65,69}	[]	{[],[],[]}	[]	[{19000711,1}]	[]	9000	[{1,900}]	[{1032028,1}]	[]	[]	[进入{通灵道,2030012}击杀(花飘飘,2030012)@1，回复(灵珠子,2030012)]	[]	[]	[]	[]	0
