id	level	name	type	rate	target_type	max_distance	isaoe	aoeradius	interrupt	aoe_max_target	target_destroy	aoe_target_destroy	self_destroy	cooldown	cast_type	cast_time	addtion_threat	target_buff	caster_buff	remove_buff	cost	flyspeed	learn_level	class	script	money	required_skills	hit_addition	soulpower	creature	items	addtion_power
530000004	1	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,1},1000}]	[]	0	-130	0	18	3	[]	287	[]	{550,550}	0	[0]	[]	35
530000004	2	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,2},1000}]	[]	0	-143	0	24	3	[]	511	[]	{600,600}	0	[0]	[]	43
530000004	3	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,3},1000}]	[]	0	-156	0	30	3	[]	1465	[]	{650,650}	0	[0]	[]	53
530000004	4	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,4},1000}]	[]	0	-169	0	36	3	[]	3888	[]	{700,700}	0	[0]	[]	65
530000004	5	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,5},1000}]	[]	0	-182	0	42	3	[]	5716	[]	{750,750}	0	[0]	[]	79
530000004	6	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,6},1000}]	[]	0	-195	0	48	3	[]	7981	[]	{800,800}	0	[0]	[]	95
530000004	7	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,7},1000}]	[]	0	-208	0	54	3	[]	10714	[]	{850,850}	0	[0]	[]	113
530000004	8	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,8},1000}]	[]	0	-221	0	60	3	[]	13943	[]	{900,900}	0	[0]	[]	133
530000004	9	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,9},1000}]	[]	0	-234	0	66	3	[]	17694	[]	{950,950}	0	[0]	[]	155
530000004	10	雷鸣斩	1	0	4	5	0	0	0	0	{1,0}	{0,0}	{0,0}	30000	1	0	0	[{{530000004,10},1000}]	[]	0	-247	0	72	3	[]	21994	[]	{1000,1000}	0	[0]	[]	179
530000005	1	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,1},1000}]	0	-260	0	30	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	2465	[]	{0,0}	0	[0]	[]	0
530000005	2	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,2},1000}]	0	-286	0	35	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	3624	[]	{0,0}	0	[0]	[]	0
530000005	3	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,3},1000}]	0	-312	0	40	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	5060	[]	{0,0}	0	[0]	[]	0
530000005	4	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,4},1000}]	0	-338	0	45	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	6792	[]	{0,0}	0	[0]	[]	0
530000005	5	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,5},1000}]	0	-364	0	50	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	8839	[]	{0,0}	0	[0]	[]	0
530000005	6	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,6},1000}]	0	-390	0	55	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	11217	[]	{0,0}	0	[0]	[]	0
530000005	7	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,7},1000}]	0	-416	0	60	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	13943	[]	{0,0}	0	[0]	[]	0
530000005	8	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,8},1000}]	0	-442	0	65	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	17032	[]	{0,0}	0	[0]	[]	0
530000005	9	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,9},1000}]	0	-468	0	70	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	20498	[]	{0,0}	0	[0]	[]	0
530000005	10	自由祝福	9	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	45000	1	0	0	[]	[{{530000005,10},1000}]	0	-494	0	75	3	{clear_self_buff_by_type,[[1,2,3,4,5]]}	24357	[]	{0,0}	0	[0]	[]	0
530000006	1	利刃风暴	1	0	4	0	1	10	0	5	{1.1,0}	{1.1,0}	{0,0}	60000	1	0	0	[{{530000006,1},1000}]	[]	0	-260	0	35	3	[]	2465	[]	{550,550}	0	[0]	[]	110
530000006	2	利刃风暴	1	0	4	0	1	10	0	5	{1.12,0}	{1.12,0}	{0,0}	60000	1	0	0	[{{530000006,2},1000}]	[]	0	-286	0	40	3	[]	3624	[]	{600,600}	0	[0]	[]	120
530000006	3	利刃风暴	1	0	4	0	1	10	0	5	{1.14,0}	{1.14,0}	{0,0}	60000	1	0	0	[{{530000006,3},1000}]	[]	0	-312	0	45	3	[]	5060	[]	{650,650}	0	[0]	[]	130
530000006	4	利刃风暴	1	0	4	0	1	10	0	5	{1.16,0}	{1.16,0}	{0,0}	60000	1	0	0	[{{530000006,4},1000}]	[]	0	-338	0	50	3	[]	6792	[]	{700,700}	0	[0]	[]	140
530000006	5	利刃风暴	1	0	4	0	1	10	0	5	{1.18,0}	{1.18,0}	{0,0}	60000	1	0	0	[{{530000006,5},1000}]	[]	0	-364	0	55	3	[]	8839	[]	{750,750}	0	[0]	[]	150
530000006	6	利刃风暴	1	0	4	0	1	10	0	5	{1.2,0}	{1.2,0}	{0,0}	60000	1	0	0	[{{530000006,6},1000}]	[]	0	-390	0	60	3	[]	11217	[]	{800,800}	0	[0]	[]	160
530000006	7	利刃风暴	1	0	4	0	1	10	0	5	{1.22,0}	{1.22,0}	{0,0}	60000	1	0	0	[{{530000006,7},1000}]	[]	0	-416	0	65	3	[]	13943	[]	{850,850}	0	[0]	[]	170
530000006	8	利刃风暴	1	0	4	0	1	10	0	5	{1.24,0}	{1.24,0}	{0,0}	60000	1	0	0	[{{530000006,8},1000}]	[]	0	-442	0	70	3	[]	17032	[]	{900,900}	0	[0]	[]	180
530000006	9	利刃风暴	1	0	4	0	1	10	0	5	{1.26,0}	{1.26,0}	{0,0}	60000	1	0	0	[{{530000006,9},1000}]	[]	0	-468	0	75	3	[]	20498	[]	{950,950}	0	[0]	[]	190
530000006	10	利刃风暴	1	0	4	0	1	10	0	5	{1.3,0}	{1.3,0}	{0,0}	60000	1	0	0	[{{530000006,10},1000}]	[]	0	-494	0	80	3	[]	24357	[]	{1000,1000}	0	[0]	[]	200
530000011	1	归元斩	0	0	4	4	0	0	0	0	{1,0}	{0,0}	{0,0}	800	1	0	0	[]	[]	0	0	0	1	3	[]	0	[]	{0,0}	0	[0]	[]	0
531100001	1	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,1},1000}]	0	0	0	60	3	[]	2000	[]	{0,0}	100000	[0]	[]	0
531100001	2	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,2},1000}]	0	0	0	60	3	[]	4000	[]	{0,0}	150000	[0]	[]	0
531100001	3	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,3},1000}]	0	0	0	60	3	[]	6000	[]	{0,0}	200000	[0]	[]	0
531100001	4	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,4},1000}]	0	0	0	60	3	[]	8000	[]	{0,0}	250000	[0]	[]	0
531100001	5	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,5},1000}]	0	0	0	60	3	[]	10000	[]	{0,0}	300000	[0]	[]	0
531100001	6	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,6},1000}]	0	0	0	60	3	[]	12000	[]	{0,0}	350000	[0]	[]	0
531100001	7	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,7},1000}]	0	0	0	60	3	[]	14000	[]	{0,0}	400000	[0]	[]	0
531100001	8	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,8},1000}]	0	0	0	60	3	[]	16000	[]	{0,0}	450000	[0]	[]	0
531100001	9	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,9},1000}]	0	0	0	60	3	[]	18000	[]	{0,0}	500000	[0]	[]	0
531100001	10	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,10},1000}]	0	0	0	60	3	[]	20000	[]	{0,0}	550000	[0]	[]	0
531100001	11	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,11},1000}]	0	0	0	60	3	[]	22000	[]	{0,0}	600000	[0]	[]	0
531100001	12	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,12},1000}]	0	0	0	60	3	[]	24000	[]	{0,0}	650000	[0]	[]	0
531100001	13	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,13},1000}]	0	0	0	60	3	[]	26000	[]	{0,0}	700000	[0]	[]	0
531100001	14	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,14},1000}]	0	0	0	60	3	[]	28000	[]	{0,0}	750000	[0]	[]	0
531100001	15	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,15},1000}]	0	0	0	60	3	[]	30000	[]	{0,0}	800000	[0]	[]	0
531100001	16	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,16},1000}]	0	0	0	60	3	[]	32000	[]	{0,0}	850000	[0]	[]	0
531100001	17	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,17},1000}]	0	0	0	60	3	[]	34000	[]	{0,0}	900000	[0]	[]	0
531100001	18	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,18},1000}]	0	0	0	60	3	[]	36000	[]	{0,0}	950000	[0]	[]	0
531100001	19	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,19},1000}]	0	0	0	60	3	[]	38000	[]	{0,0}	1000000	[0]	[]	0
531100001	20	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,20},1000}]	0	0	0	60	3	[]	40000	[]	{0,0}	1050000	[0]	[]	0
531100001	21	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,21},1000}]	0	0	0	60	3	[]	42000	[]	{0,0}	1100000	[0]	[]	0
531100001	22	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,22},1000}]	0	0	0	60	3	[]	44000	[]	{0,0}	1150000	[0]	[]	0
531100001	23	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,23},1000}]	0	0	0	60	3	[]	46000	[]	{0,0}	1200000	[0]	[]	0
531100001	24	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,24},1000}]	0	0	0	60	3	[]	48000	[]	{0,0}	1250000	[0]	[]	0
531100001	25	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,25},1000}]	0	0	0	60	3	[]	50000	[]	{0,0}	1300000	[0]	[]	0
531100001	26	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,26},1000}]	0	0	0	60	3	[]	52000	[]	{0,0}	1350000	[0]	[]	0
531100001	27	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,27},1000}]	0	0	0	60	3	[]	54000	[]	{0,0}	1400000	[0]	[]	0
531100001	28	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,28},1000}]	0	0	0	60	3	[]	56000	[]	{0,0}	1450000	[0]	[]	0
531100001	29	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,29},1000}]	0	0	0	60	3	[]	58000	[]	{0,0}	1500000	[0]	[]	0
531100001	30	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,30},1000}]	0	0	0	60	3	[]	60000	[]	{0,0}	1550000	[0]	[]	0
531100001	31	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,31},1000}]	0	0	0	60	3	[]	62000	[]	{0,0}	1600000	[0]	[]	0
531100001	32	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,32},1000}]	0	0	0	60	3	[]	64000	[]	{0,0}	1700000	[0]	[]	0
531100001	33	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,33},1000}]	0	0	0	60	3	[]	66000	[]	{0,0}	1800000	[0]	[]	0
531100001	34	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,34},1000}]	0	0	0	60	3	[]	68000	[]	{0,0}	1900000	[0]	[]	0
531100001	35	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,35},1000}]	0	0	0	60	3	[]	70000	[]	{0,0}	2000000	[0]	[]	0
531100001	36	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,36},1000}]	0	0	0	60	3	[]	72000	[]	{0,0}	2100000	[0]	[]	0
531100001	37	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,37},1000}]	0	0	0	60	3	[]	74000	[]	{0,0}	2200000	[0]	[]	0
531100001	38	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,38},1000}]	0	0	0	60	3	[]	76000	[]	{0,0}	2300000	[0]	[]	0
531100001	39	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,39},1000}]	0	0	0	60	3	[]	78000	[]	{0,0}	2400000	[0]	[]	0
531100001	40	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,40},1000}]	0	0	0	60	3	[]	80000	[]	{0,0}	2500000	[0]	[]	0
531100001	41	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,41},1000}]	0	0	0	60	3	[]	82000	[]	{0,0}	3000000	[0]	[]	0
531100001	42	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,42},1000}]	0	0	0	60	3	[]	84000	[]	{0,0}	3500000	[0]	[]	0
531100001	43	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,43},1000}]	0	0	0	60	3	[]	86000	[]	{0,0}	4000000	[0]	[]	0
531100001	44	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,44},1000}]	0	0	0	60	3	[]	88000	[]	{0,0}	4500000	[0]	[]	0
531100001	45	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,45},1000}]	0	0	0	60	3	[]	90000	[]	{0,0}	5000000	[0]	[]	0
531100001	46	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,46},1000}]	0	0	0	60	3	[]	92000	[]	{0,0}	5500000	[0]	[]	0
531100001	47	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,47},1000}]	0	0	0	60	3	[]	94000	[]	{0,0}	6000000	[0]	[]	0
531100001	48	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,48},1000}]	0	0	0	60	3	[]	96000	[]	{0,0}	6500000	[0]	[]	0
531100001	49	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,49},1000}]	0	0	0	60	3	[]	98000	[]	{0,0}	7000000	[0]	[]	0
531100001	50	攻击加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110001,50},1000}]	0	0	0	60	3	[]	100000	[]	{0,0}	7500000	[0]	[]	0
531100002	1	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,1},1000}]	0	0	0	60	3	[]	2000	[]	{0,0}	100000	[0]	[]	0
531100002	2	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,2},1000}]	0	0	0	60	3	[]	4000	[]	{0,0}	150000	[0]	[]	0
531100002	3	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,3},1000}]	0	0	0	60	3	[]	6000	[]	{0,0}	200000	[0]	[]	0
531100002	4	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,4},1000}]	0	0	0	60	3	[]	8000	[]	{0,0}	250000	[0]	[]	0
531100002	5	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,5},1000}]	0	0	0	60	3	[]	10000	[]	{0,0}	300000	[0]	[]	0
531100002	6	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,6},1000}]	0	0	0	60	3	[]	12000	[]	{0,0}	350000	[0]	[]	0
531100002	7	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,7},1000}]	0	0	0	60	3	[]	14000	[]	{0,0}	400000	[0]	[]	0
531100002	8	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,8},1000}]	0	0	0	60	3	[]	16000	[]	{0,0}	450000	[0]	[]	0
531100002	9	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,9},1000}]	0	0	0	60	3	[]	18000	[]	{0,0}	500000	[0]	[]	0
531100002	10	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,10},1000}]	0	0	0	60	3	[]	20000	[]	{0,0}	550000	[0]	[]	0
531100002	11	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,11},1000}]	0	0	0	60	3	[]	22000	[]	{0,0}	600000	[0]	[]	0
531100002	12	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,12},1000}]	0	0	0	60	3	[]	24000	[]	{0,0}	650000	[0]	[]	0
531100002	13	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,13},1000}]	0	0	0	60	3	[]	26000	[]	{0,0}	700000	[0]	[]	0
531100002	14	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,14},1000}]	0	0	0	60	3	[]	28000	[]	{0,0}	750000	[0]	[]	0
531100002	15	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,15},1000}]	0	0	0	60	3	[]	30000	[]	{0,0}	800000	[0]	[]	0
531100002	16	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,16},1000}]	0	0	0	60	3	[]	32000	[]	{0,0}	850000	[0]	[]	0
531100002	17	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,17},1000}]	0	0	0	60	3	[]	34000	[]	{0,0}	900000	[0]	[]	0
531100002	18	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,18},1000}]	0	0	0	60	3	[]	36000	[]	{0,0}	950000	[0]	[]	0
531100002	19	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,19},1000}]	0	0	0	60	3	[]	38000	[]	{0,0}	1000000	[0]	[]	0
531100002	20	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,20},1000}]	0	0	0	60	3	[]	40000	[]	{0,0}	1050000	[0]	[]	0
531100002	21	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,21},1000}]	0	0	0	60	3	[]	42000	[]	{0,0}	1100000	[0]	[]	0
531100002	22	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,22},1000}]	0	0	0	60	3	[]	44000	[]	{0,0}	1150000	[0]	[]	0
531100002	23	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,23},1000}]	0	0	0	60	3	[]	46000	[]	{0,0}	1200000	[0]	[]	0
531100002	24	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,24},1000}]	0	0	0	60	3	[]	48000	[]	{0,0}	1250000	[0]	[]	0
531100002	25	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,25},1000}]	0	0	0	60	3	[]	50000	[]	{0,0}	1300000	[0]	[]	0
531100002	26	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,26},1000}]	0	0	0	60	3	[]	52000	[]	{0,0}	1350000	[0]	[]	0
531100002	27	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,27},1000}]	0	0	0	60	3	[]	54000	[]	{0,0}	1400000	[0]	[]	0
531100002	28	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,28},1000}]	0	0	0	60	3	[]	56000	[]	{0,0}	1450000	[0]	[]	0
531100002	29	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,29},1000}]	0	0	0	60	3	[]	58000	[]	{0,0}	1500000	[0]	[]	0
531100002	30	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,30},1000}]	0	0	0	60	3	[]	60000	[]	{0,0}	1550000	[0]	[]	0
531100002	31	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,31},1000}]	0	0	0	60	3	[]	62000	[]	{0,0}	1600000	[0]	[]	0
531100002	32	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,32},1000}]	0	0	0	60	3	[]	64000	[]	{0,0}	1700000	[0]	[]	0
531100002	33	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,33},1000}]	0	0	0	60	3	[]	66000	[]	{0,0}	1800000	[0]	[]	0
531100002	34	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,34},1000}]	0	0	0	60	3	[]	68000	[]	{0,0}	1900000	[0]	[]	0
531100002	35	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,35},1000}]	0	0	0	60	3	[]	70000	[]	{0,0}	2000000	[0]	[]	0
531100002	36	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,36},1000}]	0	0	0	60	3	[]	72000	[]	{0,0}	2100000	[0]	[]	0
531100002	37	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,37},1000}]	0	0	0	60	3	[]	74000	[]	{0,0}	2200000	[0]	[]	0
531100002	38	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,38},1000}]	0	0	0	60	3	[]	76000	[]	{0,0}	2300000	[0]	[]	0
531100002	39	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,39},1000}]	0	0	0	60	3	[]	78000	[]	{0,0}	2400000	[0]	[]	0
531100002	40	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,40},1000}]	0	0	0	60	3	[]	80000	[]	{0,0}	2500000	[0]	[]	0
531100002	41	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,41},1000}]	0	0	0	60	3	[]	82000	[]	{0,0}	3000000	[0]	[]	0
531100002	42	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,42},1000}]	0	0	0	60	3	[]	84000	[]	{0,0}	3500000	[0]	[]	0
531100002	43	生命加强	2	0	3	0	0	0	0	0	{0,0}	{0,0}	{0,0}	0	1	0	0	[]	[{{511110002,43},1000}]	0	0	0	60	3	[]	86000	[]	{0,0}	4000000	[0]	[]	0
